JID,Year,Injury,Drunk,Medical_Fee,Care_Fee,Work_Loss,Fault_Ratio,Verdict_Total,Mental_Damage,Injury_Level,Court_KMEV,Court_KSEV,Court_NHEV,Court_PCEV,Court_SCDV,Court_SJEV,Court_SLEV,Court_TNEV,Court_TYEV,Court_臺灣南投地方法院,Court_臺灣嘉義地方法院,Court_臺灣基隆地方法院,Court_臺灣士林地方法院,Court_臺灣宜蘭地方法院,Court_臺灣屏東地方法院,Court_臺灣彰化地方法院,Court_臺灣新北地方法院,Court_臺灣新竹地方法院,Court_臺灣桃園地方法院,Court_臺灣橋頭地方法院,Court_臺灣澎湖地方法院,Court_臺灣臺中地方法院,Court_臺灣臺北地方法院,Court_臺灣臺南地方法院,Court_臺灣臺東地方法院,Court_臺灣花蓮地方法院,Court_臺灣苗栗地方法院,Court_臺灣雲林地方法院,Court_臺灣高等法院,Court_臺灣高雄地方法院,Medical_Fee_log,Care_Fee_log,Work_Loss_log,Mental_Damage_log
"TPEV,113,北簡,803,20241128,2",113,傷害,0,5305,0,0,0.0,315707,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.576593534697684,0.0,0.0,11.51293546492023
"TPEV,113,北簡,804,20240430,1",113,傷害,0,5825,0,125186,0.0,205900,66000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.67008593751938,0.0,11.737563898391212,11.097425172408931
"TPEV,113,北簡,8088,20241015,1",113,死亡,0,6255,0,0,0.0,0,1500000,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.741296282225147,0.0,0.0,14.220976332738882
"TPEV,113,北簡,8228,20241015,1",113,傷害,0,2880,0,125000,0.0,43840,240000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.9658927350845286,0.0,11.736077016252437,12.388398368982115
"TPEV,113,北簡,8313,20241226,1",113,傷害,0,15478,0,0,0.0,238448,200000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.647239545573877,0.0,0.0,12.206077645517674
"TPEV,113,北簡,8530,20241227,1",113,傷害,0,144721,2000,0,0.0,244118,260000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.882569939763624,7.601402334583733,0.0,12.468440756144114
"TPEV,113,北簡,863,20240712,1",113,傷害,0,11010,0,70000,0.0,23795,50000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.306650052113591,0.0,11.156264806643742,10.819798284210286
"TPEV,113,北簡,9019,20241128,1",113,傷害,0,720,0,0,0.0,22265,20000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.580639137284949,0.0,0.0,9.90353755128617
"TPEV,113,北簡,9075,20250331,1",113,傷害,0,154681,1200,263070,30.0,410288,200000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.949126675557476,7.0909098220799835,12.48017923670391,12.206077645517674
"TPEV,113,北簡,9420,20241219,2",113,傷害,0,1640,0,0,0.0,69807,50000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.403061091090091,0.0,0.0,10.819798284210286
"TPEV,113,北簡,9549,20250211,1",113,傷害,0,46830,0,0,0.0,237615,206600,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10.754300655782611,0.0,0.0,12.238544675927017
"TPEV,113,北簡,9550,20241219,2",113,傷害,0,82628,0,132000,0.0,339170,120000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.32211598747992,0.0,11.790564777297387,11.695255355062795
"TPEV,113,北簡,957,20250910,1",113,傷害,0,860,0,0,0.0,81660,80000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.7580945044277305,0.0,0.0,11.289794413577894
"TPEV,113,北訴,14,20240528,1",113,傷害,0,78694,0,1112780,0.0,12,1284132,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.273334899985702,0.0,13.92237284539816,14.065594340422258
"TPEV,113,北訴,16,20240403,1",113,重傷,0,69219,0,845507,0.0,55900,650000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.145045117189335,0.0,13.647692909132898,13.384729180332174
"TPEV,113,北訴,17,20240408,1",113,傷害,0,183335,122000,79900,0.0,1134960,1400000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12.119075813889305,11.711784520403112,11.288543647320601,14.151983508870947
"TPEV,113,北訴,21,20240731,2",113,傷害,0,74572,0,0,0.0,108786,360000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.21953379038437,0.0,0.0,12.793862088206213
"TPEV,113,北訴,22,20240524,1",113,重傷,0,17009,8418184,0,0.0,4674101,1500000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.741556685389908,15.945904804787729,0.0,14.220976332738882
"TPEV,113,北訴,25,20240430,1",113,重傷,0,1333498,1181712,0,0.0,279505,1400000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,14.103316872697663,13.982475638666706,0.0,14.151983508870947
"TPEV,113,北訴,26,20240626,1",113,傷害,0,113371,36000,0,0.0,298370,400000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.638429726207365,10.491301994830229,0.0,12.899222326086994
"TPEV,113,北訴,29,20241125,1",113,傷害,0,1191986,0,53401,0.0,319646,350000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,13.991132220507692,0.0,10.885603477430454,12.765691290604371
"TPEV,113,北訴,3,20240412,1",113,傷害,0,45000,152000,163304,0.0,664111,300000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10.714439990727769,11.931642378754141,12.00337489698339,12.611541086966115
"TPEV,113,北訴,58,20240924,1",113,傷害,0,898467,0,0,0.0,200717,60000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,13.70844636965778,0.0,0.0,11.002116507732017
"TPEV,113,北訴,59,20240924,1",113,傷害,0,898467,0,0,0.0,200717,60000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,13.70844636965778,0.0,0.0,11.002116507732017
"TPEV,113,北訴,60,20240729,1",113,傷害,0,101774,2500,84624,0.0,417287,300000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.53051977337118,7.824445930877619,11.345985010214577,12.611541086966115
"TPEV,113,北訴,66,20240926,1",113,重傷,0,22400,8851250,179431,0.0,446742,2000000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10.016860879703811,15.996069362926507,12.097551585052662,14.508658238524095
"TPEV,113,北重訴,10,20240719,1",113,傷害,0,95980,0,5850000,70.0,62100,1060000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.47190553419522,0.0,15.581952390148196,13.87378040948403
"TPEV,113,北重訴,11,20250324,1",113,重傷,0,6502938,0,0,0.0,0,400000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,15.687764786521273,0.0,0.0,12.899222326086994
